id,uri,name,artists,album.name,album.release_date,album.release_date_precision,preview_url,release_year
3JPNhwzT0vksVNyOVpo0yV,spotify:track:3JPNhwzT0vksVNyOVpo0yV,Kisi Tarah Se Mohabbat Men,['Noor Jehan'],Badi Maa (Original Motion Picture Soundtrack),1945-12-31,day,https://p.scdn.co/mp3-preview/2a63a642cf5703f3c3db18dcbdf5c281d949c3c3?cid=74d3dcba17084a749f20d4d3a2640dec,1945
4xHIrxDpV1AJG01PJhyBP5,spotify:track:4xHIrxDpV1AJG01PJhyBP5,Tum Ham Ko Bhula Baithe Ho,['Noor Jehan'],Badi Maa (Original Motion Picture Soundtrack),1945-12-31,day,https://p.scdn.co/mp3-preview/9314474244288ccda1aa5d50fd19845fc3f65dfa?cid=74d3dcba17084a749f20d4d3a2640dec,1945
0dtJdpOuXrjeLdOA5fvzCj,spotify:track:0dtJdpOuXrjeLdOA5fvzCj,Aa Intezar Hai Tera,['Noor Jehan'],Badi Maa (Original Motion Picture Soundtrack),1945-12-31,day,https://p.scdn.co/mp3-preview/63081cd6e1022e43391b4b17027e6054ab90fb19?cid=74d3dcba17084a749f20d4d3a2640dec,1945
3by46tvSz4Oshqziyp7ByF,spotify:track:3by46tvSz4Oshqziyp7ByF,Kisi Tarah Se Mohabbat Men Chain,['Noor Jehan'],Badi Maa (Original Motion Picture Soundtrack),1945-12-31,day,https://p.scdn.co/mp3-preview/2d893d603efc0a5f019f340e21e061a6dc1f49f2?cid=74d3dcba17084a749f20d4d3a2640dec,1945
5GNGkan1wcNp4HCitlRz4b,spotify:track:5GNGkan1wcNp4HCitlRz4b,Tell Me You Love Me,['The Keynotes'],The Apollo Acappella Audition Album,1945,year,https://p.scdn.co/mp3-preview/eda675d03695298733b20b967e725c42116121ea?cid=74d3dcba17084a749f20d4d3a2640dec,1945
5bzkoQrwPyRBihYo6OBu7S,spotify:track:5bzkoQrwPyRBihYo6OBu7S,Early One Morning,['The Keynotes'],The Apollo Acappella Audition Album,1945,year,https://p.scdn.co/mp3-preview/6006d49f83a196db417da3d73921b9ffa3ce6361?cid=74d3dcba17084a749f20d4d3a2640dec,1945
25RgKJvcn4LZJEpgQJ4JBh,spotify:track:25RgKJvcn4LZJEpgQJ4JBh,A Star,['The Keynotes'],The Apollo Acappella Audition Album,1945,year,https://p.scdn.co/mp3-preview/6deb859388395ccc81e4e94e815ad676d9e3dcf7?cid=74d3dcba17084a749f20d4d3a2640dec,1945
1nLRPBjWGeGyBXfCeX90qr,spotify:track:1nLRPBjWGeGyBXfCeX90qr,Girl In The Chapel,['The Keynotes'],The Apollo Acappella Audition Album,1945,year,https://p.scdn.co/mp3-preview/702608d459f93ea36367c4681fb1a25e49649182?cid=74d3dcba17084a749f20d4d3a2640dec,1945
0RvIWf0il42wkRnocG0CH9,spotify:track:0RvIWf0il42wkRnocG0CH9,Suddenly,['The Keynotes'],The Apollo Acappella Audition Album,1945,year,https://p.scdn.co/mp3-preview/42a17362ca1f7dab5252f6e8f6ccca15de652b5e?cid=74d3dcba17084a749f20d4d3a2640dec,1945
6YSo3rtNJzE1fO4Luk3GwV,spotify:track:6YSo3rtNJzE1fO4Luk3GwV,Jaag Rahe Ya Soye Ho,['Naseem Akhtar'],Chalis Karod (Original Motion Picture Soundtrack),1945-12-31,day,https://p.scdn.co/mp3-preview/b7013c637fb4f8c6f21532332c94a0f4654ef3cd?cid=74d3dcba17084a749f20d4d3a2640dec,1945
2Tp1yCGNjjZ39HTEnKaqhx,spotify:track:2Tp1yCGNjjZ39HTEnKaqhx,I Don't Know,['The Keynotes'],The Apollo Acappella Audition Album,1945,year,https://p.scdn.co/mp3-preview/cd64cff9b8a51ea4ba24abcbae696005ff2d3729?cid=74d3dcba17084a749f20d4d3a2640dec,1945
7pSnMQTIx0YVsnn4SEHQXi,spotify:track:7pSnMQTIx0YVsnn4SEHQXi,Sudha Jagite Esechhi,['Ramkumar Chatterjee'],Tomar Amar Milane,1945-12-31,day,https://p.scdn.co/mp3-preview/14f6369386f9aef17f80a5475ea6913b54b33a5d?cid=74d3dcba17084a749f20d4d3a2640dec,1945
2ZBbPTTWVAIHuNqrAbzhIa,spotify:track:2ZBbPTTWVAIHuNqrAbzhIa,Tomar Amar Milane,['Ramkumar Chatterjee'],Tomar Amar Milane,1945-12-31,day,https://p.scdn.co/mp3-preview/2658dd94ce73d76259673ca1d798a6b1b0e87c3c?cid=74d3dcba17084a749f20d4d3a2640dec,1945
02mbyqy78RKlAJL3ry5Kbm,spotify:track:02mbyqy78RKlAJL3ry5Kbm,Chander Eto Bahar,['Sandhya Mukherjee'],DUI Purush (Original Motion Picture Soundtrack),1945-12-01,day,https://p.scdn.co/mp3-preview/efc296637aa301dabde57e08eb1fb57e0143e12d?cid=74d3dcba17084a749f20d4d3a2640dec,1945
6NApiXcvHLw7yvuNr45iZi,spotify:track:6NApiXcvHLw7yvuNr45iZi,Angel (Lust) [Edited version],"['Joe Jackson', 'Mary Rowell', 'Allison Cornell', 'Sue Hadjopoulos', 'Dawn Upshaw', 'Suzanne Vega']","Sony Classical - Great Performances, 1903-1998",1945,year,https://p.scdn.co/mp3-preview/ee7d83d4d23aa6471b8cc54cef2e0bcd59647cb1?cid=74d3dcba17084a749f20d4d3a2640dec,1945
4gc1LVl6hi1LybGE4CJADW,spotify:track:4gc1LVl6hi1LybGE4CJADW,Man Re Tuhi Bata Kya Gaoon,['Lata Mangeshkar'],Hamrahi (Original Motion Picture Soundtrack),1945-12-01,day,https://p.scdn.co/mp3-preview/4176bc3ec2c1010d877fb5d46072ec2186d58273?cid=74d3dcba17084a749f20d4d3a2640dec,1945
4EKfIFw7cSsw8PgT5kwglk,spotify:track:4EKfIFw7cSsw8PgT5kwglk,Qaseedat Al Sudan,['Umm Kulthum'],Qaseedat Al Sudan,1945-12-31,day,https://p.scdn.co/mp3-preview/5636afda1ecc1e37a1038a00902e564050ee8a2a?cid=74d3dcba17084a749f20d4d3a2640dec,1945
058DRjbfMgcZgbAJJKY0co,spotify:track:058DRjbfMgcZgbAJJKY0co,Ya Tool Athaby,['Umm Kulthum'],Ya Tool Athaby,1945-12-31,day,https://p.scdn.co/mp3-preview/23256d86df0b59d3f91357ff0a38a42156eb62f1?cid=74d3dcba17084a749f20d4d3a2640dec,1945
4prESOuhzF8a0An9B2g6K3,spotify:track:4prESOuhzF8a0An9B2g6K3,Jaise Mera Roop Rangila,['Lata Mangeshkar'],Sanyasi (Original Motion Picture Soundtrack),1945-12-01,day,https://p.scdn.co/mp3-preview/e7a99cd540e7a2e0d5b187addb5bc703dbd2fc41?cid=74d3dcba17084a749f20d4d3a2640dec,1945
7yF3p8vDJeEkBM10TcypVR,spotify:track:7yF3p8vDJeEkBM10TcypVR,Woh Din Yaad Karo,"['Lata Mangeshkar', 'Mohammed Rafi']",Hamrahi (Original Motion Picture Soundtrack),1945-12-01,day,https://p.scdn.co/mp3-preview/9d69374c8b20f7e9c5e72bd52cb75ae0e061ad7d?cid=74d3dcba17084a749f20d4d3a2640dec,1945
3wzghLRKATq1cpjSQdsIcZ,spotify:track:3wzghLRKATq1cpjSQdsIcZ,Kar Ke Jiska Intezar,"['Lata Mangeshkar', 'Mohammed Rafi']",Hamrahi (Original Motion Picture Soundtrack),1945-12-01,day,https://p.scdn.co/mp3-preview/ece865d4736224e9d7a2a30b9da5f2f98d77d2af?cid=74d3dcba17084a749f20d4d3a2640dec,1945
1xa91NvuOFZqHWo3feblM8,spotify:track:1xa91NvuOFZqHWo3feblM8,Bol Gori Bol Tera Kaun Piya,"['Lata Mangeshkar', 'Mukesh']",Milan (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/3c6e9ef027ec0619995de674534e3f8f133310a0?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1K1LWemAB9YA4LSKrYUfCu,spotify:track:1K1LWemAB9YA4LSKrYUfCu,"Dil Jalta Hai To Jalne De (From ""Pehli Nazar"")",['Mukesh'],"Dil Jalta Hai to Jalne De (From ""Pehli Nazar"") - Single",1946-01-01,day,https://p.scdn.co/mp3-preview/af75f0e474bbf0591603bf8f4e62c6d84f9434e3?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3qqCUDTPBKR8wTsoVl0sjV,spotify:track:3qqCUDTPBKR8wTsoVl0sjV,Let It Snow! Let It Snow! Let It Snow!,['Doris Day'],Personal Christmas Collection,1946,year,https://p.scdn.co/mp3-preview/6fe043aba0585a25bf76ff8657b5cbf61b86a65c?cid=74d3dcba17084a749f20d4d3a2640dec,1946
7LQ0QNLtd8jcdFuLsor7lt,spotify:track:7LQ0QNLtd8jcdFuLsor7lt,Faker Lma Kont Ganby,['Umm Kulthum'],Faker Lma Kont Ganbe we Agane Film Fatma,1946-01-01,day,https://p.scdn.co/mp3-preview/91dd1f4a7c0901032d36b1c4f066ea20ad546648?cid=74d3dcba17084a749f20d4d3a2640dec,1946
70OUj8g2IUjubbLcW1vynZ,spotify:track:70OUj8g2IUjubbLcW1vynZ,Here Comes Santa Claus (Down Santa Claus Lane),['Doris Day'],Personal Christmas Collection,1946,year,https://p.scdn.co/mp3-preview/36850740e1d9aef0b1a18bf80e3de34882d1ecad?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1xe23tnhDxk0tn1DZa6fPN,spotify:track:1xe23tnhDxk0tn1DZa6fPN,Christmas Present,['Doris Day'],Personal Christmas Collection,1946,year,https://p.scdn.co/mp3-preview/f21b0ab092e56cd01bd3145d09b135d02d7f74a5?cid=74d3dcba17084a749f20d4d3a2640dec,1946
67jupfF0I9zvzQtGzbcwl3,spotify:track:67jupfF0I9zvzQtGzbcwl3,The Christmas Song (Chestnuts Roasting On An Open Fire),['Doris Day'],Personal Christmas Collection,1946,year,https://p.scdn.co/mp3-preview/95e24812308c02baa590fef8260b44544511c342?cid=74d3dcba17084a749f20d4d3a2640dec,1946
64NWp2MbJXd7oHg7XmXCIa,spotify:track:64NWp2MbJXd7oHg7XmXCIa,Have Yourself a Merry Little Christmas,['Doris Day'],Personal Christmas Collection,1946,year,https://p.scdn.co/mp3-preview/84597882d1038b5eb27a2d56161f33dfbb6ab251?cid=74d3dcba17084a749f20d4d3a2640dec,1946
7rZkWQZyOBBw3iCcPeq0C4,spotify:track:7rZkWQZyOBBw3iCcPeq0C4,Jawan Hain Mohabbat,['Noor Jehan'],Anmol Ghadi (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/a4246e06d8c09f9ee5992eee7651bdd70d40186a?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1CD8kjfHhJQQgzNqmIMFmU,spotify:track:1CD8kjfHhJQQgzNqmIMFmU,Sawan Ka Mahina,"['Lata Mangeshkar', 'Mukesh']",Milan (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/68d96329fd7eb5b895db2d3443cc1e572f6e049c?cid=74d3dcba17084a749f20d4d3a2640dec,1946
5ka1on2BMiRjaubjw2xpKl,spotify:track:5ka1on2BMiRjaubjw2xpKl,El Awela Fel Gharam,['Umm Kulthum'],Umm Kulthum 10,1946-01-01,day,https://p.scdn.co/mp3-preview/cfbcdbabdfcec3024ec677c72b641bd0d713de01?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2k7c1ZCo2hXOZtfNskm7Oa,spotify:track:2k7c1ZCo2hXOZtfNskm7Oa,Ram Kare Aisa Ho Jaye,['Mukesh'],Milan (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/74b9d70f6e6405ad0a1b3630017479f1e3a6dffa?cid=74d3dcba17084a749f20d4d3a2640dec,1946
6aKLM195qpc1RDNw57w73L,spotify:track:6aKLM195qpc1RDNw57w73L,Be A Child At Christmas Time,['Doris Day'],Personal Christmas Collection,1946,year,https://p.scdn.co/mp3-preview/a997b2c13f3949ad292b2889a95ef3d2d89ddaa4?cid=74d3dcba17084a749f20d4d3a2640dec,1946
6Xu3LY3Z5qAS4cQx2WedqB,spotify:track:6Xu3LY3Z5qAS4cQx2WedqB,Hadaloneya,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/ec315b93cb9114dbc6e98e07ab78ae390226759f?cid=74d3dcba17084a749f20d4d3a2640dec,1946
4nkRk2JSn67hGTIBxXipnY,spotify:track:4nkRk2JSn67hGTIBxXipnY,Ellela Mesh Bokra,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/d8b8f4d5d9639b8f2993353f8e54a31f7ad6b7ff?cid=74d3dcba17084a749f20d4d3a2640dec,1946
6ojuOHMt6sJP5gHOcqB41b,spotify:track:6ojuOHMt6sJP5gHOcqB41b,Ala Allah Teood,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/cb3bf06b389565c8d1d4a9b203b83bc60f22abde?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1SW0P2G14MRZaW5XMjknX3,spotify:track:1SW0P2G14MRZaW5XMjknX3,Wely Law Yadron,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/f57567de8d288047e487ad0210d1fed7b428630a?cid=74d3dcba17084a749f20d4d3a2640dec,1946
25I3ze2aaBXpqcyz1cpzMB,spotify:track:25I3ze2aaBXpqcyz1cpzMB,Habeby We Noor Enie,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/df70b78fa29c418db62e59edde952bbda16e6fdf?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0vcti3ZIko0O42DtFIayvn,spotify:track:0vcti3ZIko0O42DtFIayvn,Eidy Ala Khadi,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/2aee024588a1be9c7d79b81aa83ca58326072554?cid=74d3dcba17084a749f20d4d3a2640dec,1946
493V1eDzRK7GTgpEIK3JR5,spotify:track:493V1eDzRK7GTgpEIK3JR5,Hayhat Akhtor Ala balo,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/cae4dece869379db283ab98e123e1d865ca481ae?cid=74d3dcba17084a749f20d4d3a2640dec,1946
5nE6ilHhHlDQk8GnMhiLZQ,spotify:track:5nE6ilHhHlDQk8GnMhiLZQ,Ya Oun Baba,['Wadih El Safi'],Ala Allah Teood,1946-01-01,day,https://p.scdn.co/mp3-preview/dffeba630052f477c38e1e230fa98ae1ac412594?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0AGUNbIPbgmWbQ4IZ6rlZS,spotify:track:0AGUNbIPbgmWbQ4IZ6rlZS,Mori Chanchal Jawani Muskuraye,['Noor Jehan'],Hamjoli (Original Motion Picture Soundtrack),1946-01-01,day,https://p.scdn.co/mp3-preview/c8c1cecc0f5615a08e1cc06576bdb3fd7e7d1655?cid=74d3dcba17084a749f20d4d3a2640dec,1946
4jz7Vb1N3HHML6vWCK3crN,spotify:track:4jz7Vb1N3HHML6vWCK3crN,Aaja Meri Barbad Mohabbat Ke Sahare,['Noor Jehan'],Anmol Ghadi (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/207f693d444fdd043bac59bcd0ae84d660bc4cc3?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1Qn6JaKWjkcAWWgspdq1S1,spotify:track:1Qn6JaKWjkcAWWgspdq1S1,Mere Bachpan Ke Saathi,['Noor Jehan'],Anmol Ghadi (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/9ae9060c244d11a9afa8f4071e0fa4650865a1f4?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0j8a0gxUwpOd6iMcov5q68,spotify:track:0j8a0gxUwpOd6iMcov5q68,Awaz De Kahan Hai,"['Noor Jehan', 'Surendra']",Anmol Ghadi (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/b6ba5aa9aa4db0df190d68519ce6bea3ce7a4f86?cid=74d3dcba17084a749f20d4d3a2640dec,1946
4AJz0ugiRHrdYQpIWbXeiQ,spotify:track:4AJz0ugiRHrdYQpIWbXeiQ,Baithi Hoon Teri Yaad Ka Sahara,['Noor Jehan'],Village Girl (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/6790427c597822b4ea978e18cb5cbdea12932290?cid=74d3dcba17084a749f20d4d3a2640dec,1946
5UgV3NKOFdeJ767F3rfbZ6,spotify:track:5UgV3NKOFdeJ767F3rfbZ6,Kis Tarah Bhoolega Dil Unka,['Noor Jehan'],Village Girl (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/6cccd2779c1b05ee318b33b01e72f864053bc3a6?cid=74d3dcba17084a749f20d4d3a2640dec,1946
5sKa5YTg6wriWGycvydl6I,spotify:track:5sKa5YTg6wriWGycvydl6I,Dukh Dard Se Jag Men Koi Azad Nahin,['Noor Jehan'],Hamjoli (Original Motion Picture Soundtrack),1946-01-01,day,https://p.scdn.co/mp3-preview/9cc260521fc9b4692c9861b226a02c56b0a57f49?cid=74d3dcba17084a749f20d4d3a2640dec,1946
5XcQqji7RqWxTnxjiM5hSl,spotify:track:5XcQqji7RqWxTnxjiM5hSl,Raaz Khulta Nazar Nahin Aata,['Noor Jehan'],Hamjoli (Original Motion Picture Soundtrack),1946-01-01,day,https://p.scdn.co/mp3-preview/8af05065b021db239d7037722b922fb40cd5057a?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0dNOEDf4xD9zltXT76LXoH,spotify:track:0dNOEDf4xD9zltXT76LXoH,Yeh Desh Hamara Pyara Hindustan,['Noor Jehan'],Hamjoli (Original Motion Picture Soundtrack),1946-01-01,day,https://p.scdn.co/mp3-preview/3c3d48ca08f0e95044d3f4b2f997d083654d0e96?cid=74d3dcba17084a749f20d4d3a2640dec,1946
16dIEMqoXx1r0HYJE1S7hn,spotify:track:16dIEMqoXx1r0HYJE1S7hn,Kya Mil Gaya Bhagwan,['Noor Jehan'],Anmol Ghadi (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/c55bcaa36c1b2556a66ecd778e2480341e55b1fd?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2PguXiYGh4SQDOVeWBBpLz,spotify:track:2PguXiYGh4SQDOVeWBBpLz,Bipat Suno Girdhari,['Noor Jehan'],Hamjoli (Original Motion Picture Soundtrack),1946-01-01,day,https://p.scdn.co/mp3-preview/e4bb6477b46934c598e3c74f130286dc8482777c?cid=74d3dcba17084a749f20d4d3a2640dec,1946
4wlFLFf6pUsPB8cAeBInkp,spotify:track:4wlFLFf6pUsPB8cAeBInkp,Sajan Pardesi Balam Pardesi,['Noor Jehan'],Village Girl (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/b0938806d91f08569695fbdd94702e8f66529eb6?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2oCjyNRnZjh1ruXTCJReY8,spotify:track:2oCjyNRnZjh1ruXTCJReY8,Ek Khwab Suhana Dekha,"['Shamshad Begum', 'Pandya']",Mansarovar (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/d4df1f88dc3c4e27901d841db955b041e964d862?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3MDsapERshMNGstoVCitHc,spotify:track:3MDsapERshMNGstoVCitHc,Ana Zay Mana,['Layla Mourad'],Laila Mourad,1946-01-01,day,https://p.scdn.co/mp3-preview/1d3cbb7d787fc66301a4e7fa21325d478e7a14ee?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3fcLhyEpomLjumOOslLy5g,spotify:track:3fcLhyEpomLjumOOslLy5g,Aaji Srabanghanagahan Mohe,['Debabrata Biswas'],Songs of Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/186487d6d313dbbf1dc9b7fa72c12c31429f427a?cid=74d3dcba17084a749f20d4d3a2640dec,1946
26mBBTJhwBiLZJ5pi4xsNy,spotify:track:26mBBTJhwBiLZJ5pi4xsNy,Aguner Parashmoni Chhonwao Prane,"['Debabrata Biswas', 'Geeta Sen Naha']",Songs of Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/ac89b16e12795e1322bff0adb6e89fc1ea04c16b?cid=74d3dcba17084a749f20d4d3a2640dec,1946
7j34O0w8pZFlOsvaqljqhc,spotify:track:7j34O0w8pZFlOsvaqljqhc,Moshtakalek,['Layla Mourad'],Laila Mourad,1946-01-01,day,https://p.scdn.co/mp3-preview/c4fb687eb1242994e9b215d95d6d55d1b5831433?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3QwyDQNuORfL8JpQoMud0r,spotify:track:3QwyDQNuORfL8JpQoMud0r,Amar Sesh Paranir Kari,['Rabindranath Tagore'],Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/392899931bf3940c21ff91adbf8d47a32abc4d5e?cid=74d3dcba17084a749f20d4d3a2640dec,1946
7H8q7xCzYxzU0YFns3y5eN,spotify:track:7H8q7xCzYxzU0YFns3y5eN,Hatoly Eah,['Layla Mourad'],Laila Mourad,1946-01-01,day,https://p.scdn.co/mp3-preview/52e27780fe2cd6c987497973e6a4f1381736b6ee?cid=74d3dcba17084a749f20d4d3a2640dec,1946
48nKfojSkHuYGZqXZVNL1O,spotify:track:48nKfojSkHuYGZqXZVNL1O,Aji Barishanmukharita Srabanraati (Live),['Debabrata Biswas'],Songs of Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/d5d70e89a6a092a37f2f2ed02bb501ef9c5793cf?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2HnDGGmlWY5FazcF9MhCeF,spotify:track:2HnDGGmlWY5FazcF9MhCeF,Ya Habeb El Roh,['Layla Mourad'],Laila Mourad,1946-01-01,day,https://p.scdn.co/mp3-preview/b22b40dcb1a39a6ceba7427980ccd76e72cd876e?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2wSL3NV2jazLb2LPhSos6s,spotify:track:2wSL3NV2jazLb2LPhSos6s,El hana We El Wed,['Layla Mourad'],Laila Mourad,1946-01-01,day,https://p.scdn.co/mp3-preview/d91009c2d9eaf93ca4f520a176f699f396c25373?cid=74d3dcba17084a749f20d4d3a2640dec,1946
26MiOGBXf10MqjZZ7Z7P0D,spotify:track:26MiOGBXf10MqjZZ7Z7P0D,Hingsay Unmatto Prithwi,"['Debabrata Biswas', 'Kanak Das Biswas']",Songs of Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/7866131a799292e4eb4ee2e65f8e792a2f39f23d?cid=74d3dcba17084a749f20d4d3a2640dec,1946
6Jk9mpWGbbgd2eIHRzahdF,spotify:track:6Jk9mpWGbbgd2eIHRzahdF,E Bharate Rakho Nitya,['Purba Dam'],Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/e9db1c2d9a74e9498fc20692394697641a6f04df?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0yKN2M89zNQTO0QROjfYfW,spotify:track:0yKN2M89zNQTO0QROjfYfW,Ya Men Ykolak,['Layla Mourad'],Laila Mourad,1946-01-01,day,https://p.scdn.co/mp3-preview/82b04c09936886fc9c37208be957a037175a1ea9?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2xDsXMNo7a2vKcs01zEMiQ,spotify:track:2xDsXMNo7a2vKcs01zEMiQ,Oi Jhanjhar Jhankare,"['Debabrata Biswas', 'Kanak Das Biswas']",Songs of Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/3ba64189121b5f6d7bb720e6d9477ba348268dc1?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2tiMNVg6LaPCylN7dTnxht,spotify:track:2tiMNVg6LaPCylN7dTnxht,Swapane Donhe Chhinu Ki Mohe,['Sagar Sen'],Rabindranath Tagore,1946-12-01,day,https://p.scdn.co/mp3-preview/989b2d1decc2bb9cacabdc2fb5825eb4453cbfb3?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1TFD1VGgHR18ZbzBSQe19d,spotify:track:1TFD1VGgHR18ZbzBSQe19d,Gholobt Asaleh Fe Rohy,['Umm Kulthum'],Gholobt Asaleh Fe Rohy - Yatol Azaby,1946-01-01,day,https://p.scdn.co/mp3-preview/527661d01fcd2ef5537acfa6a9eb73b5d567a779?cid=74d3dcba17084a749f20d4d3a2640dec,1946
5IgDduFF1FHwtFqpfgOlkb,spotify:track:5IgDduFF1FHwtFqpfgOlkb,Hadeth El Rouh,['Umm Kulthum'],Robaaeyat El Khayam,1946-01-01,day,https://p.scdn.co/mp3-preview/57ec0fbbb12642602b940fe9deeacc00670d070e?cid=74d3dcba17084a749f20d4d3a2640dec,1946
2FDUEBCZBAV02QfELdhnTC,spotify:track:2FDUEBCZBAV02QfELdhnTC,Haqq Beladak,['Umm Kulthum'],Haqq Beladak,1946-12-31,day,https://p.scdn.co/mp3-preview/de02e99979c6d0a0c4ecd0352fc5a51fc7f3f2b9?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1iLKhpSTk3WgQwnr5wtsiI,spotify:track:1iLKhpSTk3WgQwnr5wtsiI,Zalamone El Nas,['Umm Kulthum'],Zalamone El Nas,1946-01-01,day,https://p.scdn.co/mp3-preview/32ad6278ac83a5e8a7d23db7aa81c9f85b9d6434?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3tQdl2ajunFGfYAOLyjMjo,spotify:track:3tQdl2ajunFGfYAOLyjMjo,Tohe Sanwariya,['Lata Mangeshkar'],Milan (Original Motion Picture Soundtrack),1946-12-01,day,https://p.scdn.co/mp3-preview/7b1e564ba394192f09217d55bbfb0310bed2c71a?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0v3BsoVTTqOquL1MOILwGf,spotify:track:0v3BsoVTTqOquL1MOILwGf,Loghat El Zohor,['Umm Kulthum'],Faker Lma Kont Ganbe we Agane Film Fatma,1946-01-01,day,https://p.scdn.co/mp3-preview/7cfca371c70dd63b7853aaa41b0045405b6ac579?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1LbYcfGNTL0eF4ZNDmj540,spotify:track:1LbYcfGNTL0eF4ZNDmj540,Salo Koos El Tala,['Umm Kulthum'],Salo Koos El Tala,1946-01-01,day,https://p.scdn.co/mp3-preview/8ec5eeb1c348ee330cd0fecbc19aad5918f6e685?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3CvTYR6BBRw9CXjQ1JIWqX,spotify:track:3CvTYR6BBRw9CXjQ1JIWqX,Woleda El Hoda,['Umm Kulthum'],Woleda El Hoda,1946-01-01,day,https://p.scdn.co/mp3-preview/e0f9115165811c36d583adbebdb8c10389115beb?cid=74d3dcba17084a749f20d4d3a2640dec,1946
1qOnxBYWiQXEGl9mxexofw,spotify:track:1qOnxBYWiQXEGl9mxexofw,Men Agl Ainayk,['Umm Kulthum'],Umm Kulthum 10,1946-01-01,day,https://p.scdn.co/mp3-preview/4cc414a861ac4dca4e073698b2a2c2acacace96d?cid=74d3dcba17084a749f20d4d3a2640dec,1946
3cgCqMiLVYNnwNu3By97nc,spotify:track:3cgCqMiLVYNnwNu3By97nc,Sanwaria Oye Bansuriya,['Lata Mangeshkar'],Subhadra (Original Motion Picture Soundtrack),1946-12-31,day,https://p.scdn.co/mp3-preview/0418998815ac5af5c8a5dc61ebd909a9fea586db?cid=74d3dcba17084a749f20d4d3a2640dec,1946
0waw3rpegzQDWtM2RrM8VF,spotify:track:0waw3rpegzQDWtM2RrM8VF,Haqablo Bkra,['Umm Kulthum'],Faker Lma Kont Ganbe we Agane Film Fatma,1946-01-01,day,https://p.scdn.co/mp3-preview/f8eba18f2dea90536cbccd36615e256107ef5bcd?cid=74d3dcba17084a749f20d4d3a2640dec,1946
